name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
chennai,2022-09-25,35.2,27.8,31.8,41.3,31.9,37.1,23.7,63.5,1.451,100,4.17,rain,0,0,20.5,18.4,329.8,1005.9,41.9,5.9,230.9,20,9,60,2022-09-25T05:57:58,2022-09-25T18:03:12,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-09-26,35,26.7,30.6,41.3,26.7,36.4,24.7,71.7,0,0,0,rain,0,0,14.4,22.3,346.5,1006.8,75.2,5.3,219.5,18.8,9,30,2022-09-26T05:57:59,2022-09-26T18:02:30,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-09-27,34,27,30.9,41,30.4,36.5,24.3,68.8,23.219,100,4.17,rain,0,0,21.6,19.8,353.5,1005.9,78.4,5.4,257.6,22.3,10,30,2022-09-27T05:58:00,2022-09-27T18:01:48,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-09-28,33,26,29.1,40.6,26,35.1,25.8,82.9,0.218,100,4.17,rain,0,0,33.5,19.3,283,1004.9,90.6,4.1,186.5,16.1,9,60,2022-09-28T05:58:02,2022-09-28T18:01:06,0.08,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-09-29,33,27,29.8,38.8,30.1,35.4,24.7,74.8,21.115,100,8.33,rain,0,0,29.9,19.2,302.9,1004.5,89.1,5.2,170.5,14.8,7,30,2022-09-29T05:58:03,2022-09-29T18:00:24,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-09-30,32,27.7,29.5,36.8,31.3,33.7,23.3,69.6,0,0,0,rain,0,0,36.7,21.4,291.8,1005.1,85.1,5.2,81.4,7,5,10,2022-09-30T05:58:05,2022-09-30T17:59:42,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-10-01,34,25,29.4,39.4,25,32.7,23.2,70.7,0,0,0,rain,0,0,42.8,25.9,311.5,1005.1,81.3,5.6,124.3,10.8,8,10,2022-10-01T05:58:07,2022-10-01T17:59:01,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-10-02,34,27,30.6,38.3,28.7,34.2,22.1,60.8,0,0,0,,0,0,36.4,25.9,312.8,1004.4,75.8,6,194.3,16.6,7,10,2022-10-02T05:58:09,2022-10-02T17:58:20,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-10-03,35,27.9,31.1,40.6,30.9,35.6,23.1,63.2,0,0,0,rain,0,0,31.7,22.3,317.9,1003.9,70,5.6,226.8,19.7,9,30,2022-10-03T05:58:12,2022-10-03T17:57:39,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-10-04,35,27.6,31.3,40.6,30.4,35.8,22.9,61.6,0,0,0,rain,0,0,28.4,22.3,327.8,1004.2,78.1,6,205,17.5,8,60,2022-10-04T05:58:15,2022-10-04T17:56:59,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-10-05,31,26.9,28.7,37.4,30.7,33.9,25.1,81.1,5.799,100,8.33,rain,0,0,20.2,11.2,340.3,1005,90.7,3.1,67.1,5.7,3,30,2022-10-05T05:58:18,2022-10-05T17:56:19,0.34,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-10-06,32,24.3,28.6,40.6,24.3,33.2,25,81.9,11.174,100,12.5,rain,0,0,28.4,20.5,305.5,1005.1,88.3,4.9,225.8,19.5,8,10,2022-10-06T05:58:21,2022-10-06T17:55:40,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-10-07,31,25.7,28.2,37.4,25.7,32.6,24.7,81.5,14.449,100,8.33,rain,0,0,17.6,15.5,294.1,1006.7,83.6,3.9,96.5,8.3,5,10,2022-10-07T05:58:25,2022-10-07T17:55:01,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-10-08,32,25.6,29,39.1,25.6,33.7,24.9,79.3,20.628,100,8.33,rain,0,0,15.8,18.1,333.6,1007.5,70.8,4.1,257.3,22.2,9,30,2022-10-08T05:58:29,2022-10-08T17:54:22,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-10-09,32,25.3,28.5,37.9,25.3,32.4,24.9,81.9,10.884,100,4.17,rain,0,0,19.4,14.8,346.6,1007.9,80.8,4.7,270.4,23.1,9,30,2022-10-09T05:58:34,2022-10-09T17:53:44,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-10-10,32,25.9,28.7,39.2,25.9,33.3,25.1,81.7,26.963,100,8.33,rain,0,0,27,16.9,344.3,1009.2,76,5,231.5,20,8,30,2022-10-10T05:58:39,2022-10-10T17:53:06,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-10-11,32,26,29.1,40.6,26,34.6,25.1,79.3,5.403,100,8.33,rain,0,0,24.5,19.4,59.9,1009.3,57.3,5.6,279.9,24.1,9,30,2022-10-11T05:58:44,2022-10-11T17:52:29,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-10-12,33,25.8,29.9,42.3,25.8,35.6,25.1,76.3,7.256,100,4.17,rain,0,0,19.1,16.9,25.8,1009.1,56.3,5.4,269.6,23.1,9,30,2022-10-12T05:58:50,2022-10-12T17:51:53,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-10-13,32.1,26.9,29.9,42.3,30.5,35.6,24.8,74.9,0.218,100,4.17,rain,0,0,16.6,18.4,173.7,1008.8,49.5,5.4,278.8,24,9,30,2022-10-13T05:58:56,2022-10-13T17:51:17,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-10-14,31,26.5,28.7,40.6,26.5,34.2,25.4,82.9,1.023,100,8.33,rain,0,0,18,21.3,352.5,1008,72.6,5.1,202.1,17.3,7,30,2022-10-14T05:59:02,2022-10-14T17:50:41,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-10-15,32,25.3,28.9,39.2,25.3,33.3,24.7,78.8,7.209,100,12.5,rain,0,0,17.6,20.8,356.4,1007,52.2,5.7,249.2,21.5,9,30,2022-10-15T05:59:09,2022-10-15T17:50:06,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-10-16,33,27,29.8,40.6,30.6,35.9,25.4,78.3,2.446,100,8.33,rain,0,0,21.6,16.6,51.6,1009,63.6,5.6,277.3,24,9,30,2022-10-16T05:59:17,2022-10-16T17:49:32,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-10-17,33,27,29.8,42.3,30.5,36.2,25.4,78,3.9,100,20.83,rain,0,0,18.7,14.8,35.9,1010.7,62.9,5.4,276.7,23.9,9,30,2022-10-17T05:59:25,2022-10-17T17:48:59,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-10-18,34,28,29.9,42.4,32.7,36.5,25.6,78.2,0,0,0,rain,0,0,15.5,20.8,344.4,1009.9,55.5,5.8,243.5,21.1,9,30,2022-10-18T05:59:34,2022-10-18T17:48:26,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-10-19,33,26,29.3,40.6,26,34.4,24.8,77.6,1.243,100,8.33,rain,0,0,22.3,17.5,337.6,1009.3,59.8,4.8,265.2,23,9,30,2022-10-19T05:59:43,2022-10-19T17:47:54,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-10-20,33,25,28.9,40.6,25,33.6,25,80.8,25.32,100,16.67,rain,0,0,24.8,20.5,332.8,1009.9,79.8,5,190.7,16.4,8,30,2022-10-20T05:59:52,2022-10-20T17:47:23,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-10-21,33,25,28.8,40.6,25,33.3,24.8,79.7,26.326,100,4.17,rain,0,0,23.4,19.4,355.3,1011.1,63.6,5.1,249.8,21.6,9,30,2022-10-21T06:00:02,2022-10-21T17:46:52,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-10-22,33,24.9,28.6,40.6,24.9,33,24.7,80.2,6.695,100,8.33,rain,0,0,40,30.8,351.8,1011.1,72.5,4.9,186,16.1,7,30,2022-10-22T06:00:13,2022-10-22T17:46:22,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-10-23,33.2,25.8,28.9,37,25.8,32,22.9,71.5,0,0,0,rain,0,0,32,21.1,344.1,1009.8,55.9,5.1,269.7,23.1,9,10,2022-10-23T06:00:24,2022-10-23T17:45:53,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-10-24,33,22.9,28.2,34,22.9,28.9,20.3,65.1,0,0,0,,0,0,26.6,14.8,302.7,1008.9,41.6,4.4,266.9,23.1,9,10,2022-10-24T06:00:36,2022-10-24T17:45:25,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999"
chennai,2022-10-25,34.5,22.4,28.2,35.8,22.4,29.2,19.7,62.2,0,0,0,,0,0,18.4,14.8,313.5,1009.8,27.2,4.7,282.3,24.3,10,10,2022-10-25T06:00:49,2022-10-25T17:44:58,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-10-26,33,23.7,27.9,34.6,23.7,28.5,19.2,62.3,0,0,0,,0,0,26.3,16.7,354.5,1011.5,28.3,5.3,283.6,24.7,10,10,2022-10-26T06:01:02,2022-10-26T17:44:31,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-10-27,30,24,26.7,37.4,24,29.3,23.4,82,6.616,100,12.5,rain,0,0,26.6,25.2,336.9,1010.9,77.1,4.4,260.6,22.3,9,10,2022-10-27T06:01:15,2022-10-27T17:44:05,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-10-28,32,24.7,28.3,39.2,24.7,32.1,24.4,80.4,12.177,100,8.33,rain,0,0,28.8,25.8,13.2,1010.1,67.4,5.4,269.7,23.2,9,10,2022-10-28T06:01:30,2022-10-28T17:43:41,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-10-29,31,25.8,28,37.7,25.8,31.2,24,79.3,1.026,100,12.5,rain,0,0,29.2,25.8,6.9,1010,77.8,4.6,252.3,21.7,9,10,2022-10-29T06:01:45,2022-10-29T17:43:17,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-10-30,32,25.2,28.6,37.9,25.2,32.4,24.1,77.3,2.814,100,8.33,rain,0,0,30.6,27.2,1.4,1010.1,70,4.7,256.8,22.3,9,10,2022-10-30T06:02:00,2022-10-30T17:42:54,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-10-31,28,23.5,26.1,32.7,23.5,27.6,23.9,87.7,47.342,100,16.67,rain,0,0,32.4,27.2,347.6,1010.1,91,3.2,79,6.8,6,10,2022-10-31T06:02:16,2022-10-31T17:42:32,0.21,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-11-01,25,23.9,24.7,25,23.9,24.7,23.9,95,114.536,100,29.17,rain,0,0,31,16.9,4.4,1010.9,93.4,2.4,8.2,0.7,0,10,2022-11-01T06:02:33,2022-11-01T17:42:11,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-11-02,27,23.4,25,30.6,23.4,25.2,24,94.4,95.75,100,25,rain,0,0,28.4,19.7,342.6,1010.4,92.5,3.1,59.3,5.1,4,10,2022-11-02T06:02:50,2022-11-02T17:41:51,0.28,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-11-03,29.4,24.3,26,35.6,24.3,27.6,24.4,91.3,44.689,100,20.83,rain,0,0,33.5,22.7,359.5,1010.1,92.1,4.2,111.8,9.7,5,10,2022-11-03T06:03:08,2022-11-03T17:41:32,0.31,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-11-04,31,23.7,27,39.1,23.7,29.7,24.4,86.7,34.749,100,12.5,rain,0,0,22,25.9,20.4,1011.5,73,5,257.7,22.4,9,30,2022-11-04T06:03:27,2022-11-04T17:41:15,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-11-05,31,24.5,27.8,39.1,24.5,31.4,24.8,84.2,3.653,100,8.33,rain,0,0,26.3,25.9,35.5,1012.9,73.5,4.6,259.7,22.5,9,30,2022-11-05T06:03:46,2022-11-05T17:40:58,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-11-06,31.3,25,28,36.5,25,30.6,23.7,78.6,0,0,0,rain,0,0,28.8,27.5,20.1,1013.2,66.7,5.2,242.7,20.9,8,10,2022-11-06T06:04:06,2022-11-06T17:40:42,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-11-07,30,25.1,27.2,37.4,25.1,29.8,24.3,84.2,32.045,100,8.33,rain,0,0,37.1,24.1,343,1012.6,89.2,3.8,228.3,19.6,8,10,2022-11-07T06:04:27,2022-11-07T17:40:27,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-11-08,29.1,25,26.4,36.8,25,27.9,24.9,91.6,33.121,100,12.5,rain,0,0,28.8,27.2,12.2,1012.2,86.1,3.1,248.8,21.6,9,10,2022-11-08T06:04:48,2022-11-08T17:40:14,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-11-09,31,24.4,27.5,38.8,24.4,30.6,24.5,84.2,0,0,0,rain,0,0,29.2,27.2,359.8,1011.6,61.3,4.5,237.8,20.5,8,10,2022-11-09T06:05:10,2022-11-09T17:40:01,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-11-10,31,24.6,27.1,39.1,24.6,29.7,24.5,86.2,16.71,100,12.5,rain,0,0,40.3,41,8.9,1010.9,84.3,5.5,221.4,19.2,8,10,2022-11-10T06:05:32,2022-11-10T17:39:49,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"23099_maritime,VOMM,43279099999,43278099999,remote"
chennai,2022-11-11,28,23.2,25.4,33.6,23.2,26.6,24.4,94.1,76.805,100,25,rain,0,0,48.6,39.3,4.6,1009.7,96.2,2.7,34.4,3,2,30,2022-11-11T06:05:56,2022-11-11T17:39:39,0.59,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-11-12,29,25.4,27,38.2,25.4,30.5,25.6,92.3,26.427,100,20.83,rain,0,0,42.1,18.4,78.1,1010.2,88.5,3.8,175.6,15.1,8,60,2022-11-12T06:06:19,2022-11-12T17:39:30,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"23099_maritime,VOMM,43279099999,43278099999"
chennai,2022-11-13,28,23.9,25.7,34.5,23.9,27,24.4,92.8,49.558,100,16.67,rain,0,0,16.6,13,354.7,1011.5,91.6,3.9,199.1,17.2,7,30,2022-11-13T06:06:44,2022-11-13T17:39:22,0.66,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"VOMM,43279099999,43278099999"
chennai,2022-11-14,29,23.6,25.7,36.8,23.6,27.1,24.3,92,26.019,100,20.83,rain,0,0,29.5,18.4,17,1012.1,87.5,4,232.2,20.2,8,10,2022-11-14T06:07:08,2022-11-14T17:39:15,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,43278099999"
chennai,2022-11-15,30,24.3,26.7,37.4,24.3,29.2,24.3,87,0,0,0,rain,0,0,25.6,16.6,35.1,1012.4,58.3,3.6,232.8,20.2,8,10,2022-11-15T06:07:34,2022-11-15T17:39:09,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999"
chennai,2022-11-16,30,23.8,26.9,35.1,23.8,28.7,23.5,82.3,0,0,0,,0,0,26.3,18.4,39.8,1011.2,47.7,3.6,253.1,21.7,9,10,2022-11-16T06:08:00,2022-11-16T17:39:04,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999"
chennai,2022-11-17,31,22.1,26.2,35.1,22.1,27.4,21.6,77.1,0,0,0,,0,0,27.7,18.4,11.5,1010.8,45.4,4.4,258.8,22.5,9,10,2022-11-17T06:08:26,2022-11-17T17:39:00,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999"
chennai,2022-11-18,30,21.7,26.1,34.1,21.7,27.5,21.7,77.7,0,0,0,rain,0,0,32.4,20.5,11.5,1010.9,55.7,4.2,168.9,14.6,8,10,2022-11-18T06:08:54,2022-11-18T17:38:58,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999"
chennai,2022-11-19,29.9,22.2,26.1,32.4,22.2,27.2,21.3,75.7,0,0,0,,0,0,36,25.9,14.8,1010.6,51.3,4.7,238.3,20.6,9,10,2022-11-19T06:09:21,2022-11-19T17:38:57,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999"
chennai,2022-11-20,28,21.7,25.2,29.2,21.7,25.7,19.8,72.6,0,0,0,rain,0,0,40.3,22.3,2.6,1009.3,69.1,4.6,105,9.1,5,10,2022-11-20T06:09:49,2022-11-20T17:38:57,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999"
chennai,2022-11-21,25,22.5,24,25,22.5,24,21.2,84.5,0.245,100,4.17,rain,0,0,47.5,22.3,335.2,1008.6,94.5,3.4,60.7,5.3,3,10,2022-11-21T06:10:18,2022-11-21T17:38:58,0.91,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"VOMM,43279099999,43278099999"
chennai,2022-11-22,27,23.4,25.4,30.1,23.4,25.9,22.8,85.8,0,0,0,rain,0,0,40,22.3,323.3,1008,88.3,3.9,121.3,10.5,7,10,2022-11-22T06:10:47,2022-11-22T17:39:00,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999"
chennai,2022-11-23,29.7,24.6,27,35.6,24.6,29.9,24.6,86.7,6.53,100,4.17,rain,0,0,37.1,25.9,247.2,1008.5,76.9,4.9,71.3,6.2,4,10,2022-11-23T06:11:17,2022-11-23T17:39:03,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,43278099999"
chennai,2022-11-24,31,25.4,27.6,37.7,25.4,30.4,24.9,85.8,0.192,100,4.17,rain,0,0,14,14.8,136.1,1010.3,60.6,4.2,231.2,19.9,8,10,2022-11-24T06:11:47,2022-11-24T17:39:08,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOMM,43279099999,43278099999"
chennai,2022-11-25,31,25.4,27.6,37.7,25.4,30.7,24.8,85,0,0,0,rain,0,0,17.6,13,53.6,1011.4,43.3,4.5,242.5,21,9,10,2022-11-25T06:12:17,2022-11-25T17:39:13,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999"
chennai,2022-11-26,31,24.9,27.6,39.1,24.9,31.1,24.7,84.6,0,0,0,rain,0,0,20.2,13,48,1010.4,59.2,4.1,238.6,20.5,8,10,2022-11-26T06:12:48,2022-11-26T17:39:20,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999"
chennai,2022-11-27,30,25.5,27.8,38.8,25.5,31.5,25.1,85.5,0.29,100,4.17,rain,0,0,19.1,14.8,85.9,1008.7,56.5,3.8,237.5,20.4,8,10,2022-11-27T06:13:19,2022-11-27T17:39:28,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOMM,43279099999,43278099999"
chennai,2022-11-28,30,24.2,27,36.8,24.2,29.1,23.8,83.3,0,0,0,rain,0,0,24.8,18.4,92.7,1009.4,56.1,3.6,200.7,17.4,8,10,2022-11-28T06:13:50,2022-11-28T17:39:36,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999"
chennai,2022-11-29,30,23.6,26.7,33.3,23.6,27.9,22,76.1,0,0,0,,0,0,23,14.8,44.5,1010.7,47.6,4,248.4,21.4,9,10,2022-11-29T06:14:22,2022-11-29T17:39:47,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999"
chennai,2022-11-30,31,22.8,26.7,36.5,22.8,29,22.9,80.1,0,0,0,rain,0,0,26.3,14.8,15.7,1011.1,55.5,4.1,237.3,20.4,8,30,2022-11-30T06:14:54,2022-11-30T17:39:58,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999"
chennai,2022-12-01,32,25.2,27.9,40.6,25.2,31.7,24.9,84.3,4.454,100,8.33,rain,0,0,21.6,22.3,56.9,1010.6,67.4,3.8,236.2,20.5,8,30,2022-12-01T06:15:26,2022-12-01T17:40:10,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,43278099999"
chennai,2022-12-02,31,25.5,28.1,37.7,25.5,32,24.6,81.9,0.2,100,4.17,rain,0,0,22.3,22.3,68.6,1010.2,48.5,4.9,240.1,20.6,8,30,2022-12-02T06:15:59,2022-12-02T17:40:23,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,43278099999"
chennai,2022-12-03,32,25.4,28.2,40.6,25.4,32.4,24.9,82.7,0,0,0,rain,0,0,25.2,20.5,64.5,1010.6,58.7,5.7,231.2,20,8,30,2022-12-03T06:16:32,2022-12-03T17:40:37,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999"
chennai,2022-12-04,30,26,27.9,37.4,26,31.6,24.7,83,1,100,4.17,rain,0,0,29.9,24.1,55.4,1011.3,75.4,4.8,190.9,16.4,8,10,2022-12-04T06:17:04,2022-12-04T17:40:53,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,43278099999"
chennai,2022-12-05,30.2,26,28.2,36.2,26,32.1,24.1,78.6,0,0,0,rain,0,0,26.6,20.5,67.5,1011.9,55,4.1,203.1,17.7,7,10,2022-12-05T06:17:37,2022-12-05T17:41:09,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999"
chennai,2022-12-06,29,25,27.1,32.7,25,29,23,78.8,0,0,0,,0,0,32.8,18.4,35.1,1010.9,87.4,3.4,169.2,14.5,7,10,2022-12-06T06:18:11,2022-12-06T17:41:26,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999"
chennai,2022-12-07,29,24.3,26.4,32.7,24.3,27.7,22.6,80.2,0,0,0,,0,0,40.3,24.1,15,1009.7,89.2,3.1,138.9,12,8,10,2022-12-07T06:18:44,2022-12-07T17:41:44,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999"
chennai,2022-12-08,25,21.7,23.9,25,21.7,23.9,20.8,83,15.726,100,12.5,rain,0,0,69.8,25.9,354,1007.6,95.8,3.1,34.7,2.9,3,10,2022-12-08T06:19:17,2022-12-08T17:42:04,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VOMM,43279099999,43278099999"
chennai,2022-12-09,25,20.3,22.3,25,20.3,22.3,21,92.4,164.451,100,33.33,rain,0,0,75.2,36.9,13.2,1002.4,100,1.9,7.6,0.6,1,10,2022-12-09T06:19:50,2022-12-09T17:42:24,0.54,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VOMM,43279099999,43278099999"
chennai,2022-12-10,25,23.3,24.5,25,23.3,24.5,22.7,89.6,15.938,100,16.67,rain,0,0,74.2,46.4,126.7,1002.1,94.9,3.1,34.8,2.8,2,30,2022-12-10T06:20:23,2022-12-10T17:42:45,0.57,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VOMM,43279099999,43278099999"
chennai,2022-12-11,29,23.5,25.8,35.6,23.5,27.4,23.8,89,20.173,100,16.67,rain,0,0,26.6,11.2,109.1,1008.1,91.3,3.6,212.9,18.5,8,10,2022-12-11T06:20:56,2022-12-11T17:43:07,0.6,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VOMM,43279099999,43278099999"
